,Topic,Word,Tweets
3,8,ive,"@jf_nft Memorable Memories 
Is from Deep_Nostalgia album.
A collection of oil on canvas paintings which are figurative in minimal style, using lines and transparent colors.
60""x48""

https://t.co/VnWWhwbYjm

0.25 $ETH"
4,8,ive,"Trying to retweet all my fellow #Legato100 artists 😁 
This project is really worth looking into. We're all working on creating the most beautiful and diverse collection the world has ever seen, around @NiftySax's amazing music tracks! 
👉https://t.co/SYBJAfKEC9

#nft #NFTmusic"
0,8,diverse,@TrailblazeTribe @NatsforDocs @FoxtherapyLLC @RebeccaTaylorNY @evebmd @simplyy_essie @gkeyes31 @iamemilyleahy Thank-you so much for joining! I look forward to chatting soon and seeing your NFT project bloom! Thank-you for highlighting the many diverse faces of stem 👩🏽‍🔬
1,8,diverse,"Important advice (and maybe the point of life.) Many artist in the #NFTCommunity doubting or questioning their actions/art. Keep ""faking"" in new/diverse ways. Eventually something will stick. #NFTartists #ArtistOnTwitter #quotestoliveby #quote #NFT https://t.co/pCzg49Y5xT"
2,8,diverse,"Look, you can mint whatever trendy #NFT you think is gonna net you .05 ETH… not going to shame you for that. But projects w\ teams that are talented, committed, diverse &amp; CARE about their community are… rare. 

@NounPunks + @superbloxNFT (minting Feb 16) are not to be slept on. https://t.co/eYz6AIjx0z"
3,8,diverse,"Women Of The Sun
is the NFT project from Tokyo.
Shibu is drawing diverse women, goddesses. 

👉 https://t.co/B56XLHMint

•15 / 80 are available from 1st drop
•1/1 NFTs
•Price :0.035ETH
•3000x3000 png
#NFTs #WomenInNFTs #NFTcommunity #WOTS https://t.co/q5WaY2psUb"
4,8,diverse,The NFT movement and the Digital Art scene in general has been a great way for average Joe's to become avid art collectors. Empowered and secured by blockchain technology. I see my future man cave being lined with LCD's with a diverse range of comedy and beauty.
0,8,art,"🌞🌞🌞😶‍🌫️🤎💚😶‍🌫️🌞🌞🌞
1/2
GM StonerPunksFam!!!!!
Important news today....We recommend that you keep your StonerPunks tight👀👀👀
Our decision not to reveal everything about the project right away is due to the fear of betraying your trust.

#VNFT @worldofv_art #VeChain $VET #NFT"
1,8,art,@HS_punkharlz99 @NFT_Samantha @_SOMA_AI @bacontheking @MetaMushrooms @MyCreativeOwls @GummyLsd @EmporiumLoris @TripDripDesigns @0xMaticMike Let's just say @GummyLsd knows way more people in this space than I and gave me a list. I trust him with any recommendations if you know any artist or projects please tag and share
2,8,art,"1) One fact I don't like about the #NFT space it that most of the teams are anonymous.
If you build a business you need people to trust you.
Start showing your #faces like @combased_app does.

Leading by example!

#ElrondCommunity 
#Elrond 
#Combeys 
#Shopify 
#human https://t.co/sHHZXc0pgT"
3,8,art,"@DegenGoat_NFT @Algloggy My ONLY issue was lack of transparency. I will HAPPILY purchase one of the new ones. I support many new artists. - I think it's important that we know what we are buying, because even small stuff seems worse after you spend the money on it."
4,8,art,@cryptoein We’re gunna need @NFTethics taking deep dives into this if people start getting catfished on here
0,8,minting,"“Disappointments are just God’s way of saying – I’ve got something better. So be patient, have faith and live your life.”
#solana #SolanaNFT #NFT #degodscommunity #DeGods #MotivationalQuotes #motivation #trust #Faith #belief #keepminting https://t.co/LrpszbHB09"
1,8,minting,"SparkWorld solves main problems that are happening in the NFT market. 
-Staking yield
-Prediction reward
-On-chain transparency
-NFT auction
-Fixing the minting problem
-Collaborative bonuses

Follow @_SparkGM and join 👇🏻https://t.co/h8hsOvQv8n 

Don’t miss it! 🚀
#Avax $SPRK https://t.co/jMMMVTIlIl"
2,8,minting,"There is too much pressure put on #NFT projects to mint out immediately...

I am glad @brkfstworldnft opened minting back up and I hope other projects will take notice, and trust that their #NFTs will find forever homes, regardless of the timeline.❤️"
3,8,minting,"A perfect example of a fully versed and transparent NFT Platform team! No B.S, straight-up facts, and a clear development road map! #curate 
Glad to be minting on your platform!"
4,8,minting,"We've got one of the most unique and diverse collections of characters in the space, and the scope of world building we're doing with our community isn't even fully understood yet.

With Chapter 2 minting now (link in bio!), this is your best chance to join and be a part! https://t.co/j0miG2pMdZ"
0,8,nft,"Too many people I trust recommended @thesunniesnft so I had to join. I couldn’t ignore that! 

#sunniesnft follow #sunniesnft right? Where are you?

#NFT #NFTCommunity https://t.co/DAnxDCoaHq"
1,8,nft,"My ""Femme Fatale” collection is now up on @opensea! 

This collection celebrates the diverse beauty and stories of women, and women in history.

2 drops a week. This week’s artworks are editions of 5 at 0.05 $ETH each! ☺️

https://t.co/Ey9rCA1Ysv

#nftcollector #WomenInCrypto https://t.co/ek6xc28NSA"
2,8,nft,"@cryptoShields @azukiboredapes @CaseyKraviss @SunYajunMiner @Jacob_Brandom @oneside_pixel @NFT_Awareness @rugpullfinder @NFTethics @Ammo9168 @ErrorZer0invest @zachxbt @nftscamtracker @NFTScrutiny @zerofucs123 @sunyajunminer just renamed his account to @CyrusDrunk  &lt; Go REPORT
I can't wait the day all scammers IP address are given by Twitter / Discord etc. to the authorities and they all go to jail!
This will 100% happen! They think they are smart but not that smart!
All is traceable!"
3,8,nft,"@jf_nft @ExpansionPunks
This project has the proper ethos that anyone can stand behind, the community is built on equality/inclusion for all❤️
We are the First NFT sanctioned for MLB, many athletes will have Xpunks on there gear soon starting with @Brett_Phillips8. Come check us out https://t.co/2w14KwDXYn"
4,8,nft,"Ever since @BAYC2745 and @psychedelic_nft entered the NFT space, he ""ruined"" it for me: he set the standard so high that I have ever since found it quite difficult to fully trust founders and immerse myself into projects."
0,8,soon,"New Metadoge Metaverse Website is here! Much wow!

🔖Changelog
👉Metadoge NFT Access Sale Event - coming in less than 72 hours
👉MetaBridge Avalanche $AVAX - coming soon
👉Metaverse of Metadoge
👉Metadoge DAO
👉Metadoge Blog
👉Transparency report

https://t.co/zc7zf6hmRF https://t.co/6RyFmjiciE"
1,8,soon,"My upcoming deals listing in December n Q1 2022

1/ @99Starz_ - NFT, gaming
2/ @FayreLabs - NFT fan clubs, gaming
3/ @MarhabaDeFi - Ethical defi/wallet 
4/ @thewinkies1 - Education Metaverse 
5/ @LoveMonsterNFT - P2E gaming, NFT

More details coming soon

#P2E #NFT #Metaverse"
2,8,soon,"This Weekend we will start our first raffle with the RAREST Sentry #NFT that comes with 100,000 $Solar 

Raffle Ticket: 0.5 #Solana per entry 

Raffle will be open for 24 hours

Winner will be picked from a random generator that will be recorded for fairness - more details soon https://t.co/gV4eTCEv74"
3,8,soon,Really concerned about a self-proclaimed metaverse project that uses big brand names to promote their upcoming NFT drop but are not active in #Decentraland. We might have to warn the community if they are not more transparent. Don't want this awesome space get hurt. #soonMoreInfo
4,8,soon,"A collection of 5555 amazing, diverse, desirable women supermodel NFTs..  
Divas desirable 🔥

Pre sale soon
at 0.03eth✨ Book 👇
https://t.co/1q6sghx486
@divasdesirable
@Sumieye5

#Nft #nftproject #nftmint #NFTGiveaways #NFTCommunity #nftart #nftcollector #NFTcollectibles #NFTs https://t.co/gVZ4pJkwWI"
0,8,miss,"It’s very similar to people who trust and invest in Amazon, Microsoft, Apple 20 years ago and hold it till today. NFT could be something that’s “early” for our generation after we miss out on property and big cap/bluechip stocks. Mic drop. (13/13) https://t.co/VhTbhxWbxt"
1,8,miss,i lost my metamask trust wallet eth instagram hacked nft crypto stolen essay sugar daddy account hack nft need money need a graphic designer need editor looking for commissions commissioner art
2,8,miss,"@Diversetfb1 @cocolata8 @NFTsWTF @nftfreshdrops @InfiniteMantra @moni_the_rose @steffy_zap @sheiladarcey @artskooltourist @AtiyaHabibah @ZStekkel @ParinHeidari @lexihearts_ @jordanbayne @NFT_ish @NFTgirl @xoj9 @JimenaBuenaVida @ExtendedVictory @vwestphoto_nb @ClareMaguire @misslizzyart Thanks for remembering me, Diverse! Adding more amazing women @LisaLeggz @TuianaBasanova @NftOdyssey @JitkaZdvihalova @shamikachu @KrisztinaWagne3 @AnnaNatter @Annasagok @flynkrt @MaiaMellier @lem__ny @NahidShahalimi @NFT_ish @NFTipi @artskooltourist @moni_the_rose @ZStekkel"
3,8,miss,"All right vote ended!
Next drop: 
Monday Jun 19, 10:00 am CST
At @hicetnunc2000 
25/25 - 5 XTZ

https://t.co/FplV0GZB7z

You won’t want to miss this one trust me 🔥

#hicetnunc2000 #NFTdrop #NFTcollection #NFTartists #nftart https://t.co/eCAO4JhJzd"
4,8,miss,"Grabbed the last  1 of 20 Available Upgrades to my One @Etherlambos 

I had been reading it wrong and thought I missed it

I love the Sentinel Color Scheme &amp; I love the idea of an upgradable #NFT as it creates even more Diversity &amp; Collectibility 

@eldriversclub https://t.co/iJ94iKNGfT"
0,8,trust,"✨🧝‍♀️ Pink Quartz keeper is looking for her partner 🫂

This Gemstone restores trust and harmony, it attracts love into your life 💕💕

💲 0.01 ETH
❌ No gas fee
✨ 1/1 Art

https://t.co/YGWFIEpBlz
#Polygon #NFT #pfpNFT https://t.co/bpKVU8OEWn"
1,8,trust,"I think that NFT gaming projects should be regularly sharing progress updates with their community (in whatever form it might be).

It‘s on the builders to create trust, which is a key element for long-term success in this space. Plus it‘s free marketing!"
2,8,trust,"🔙 #AurOctober Recap #5 🔙

October 3⃣0⃣⏩

@AuroryProject surprised with 4 stealth airdrops in 2 days &amp; decided to reward $AURY investors as well for their trust in the team. Eventually every $AURY &amp; NFT holder will receive an airdrop. Unique!

https://t.co/oIot2Emr0J https://t.co/SjkqEmIfmo"
3,8,trust,"I don't trust NFT influencers.... there I said it, 99.9% dump on their followers
#nft #solana #solananfts"
4,8,trust,"Cons:
-Slight onboarding friction due to the requirement of a new wallet (Ronin)
-Current lack of trust from recent hack

Overall, Ronin is EXTREMELY good for its intended purpose - gaming. When more validator nodes are added I can see Ronin being the go-to chain for NFT games!"
0,8,coming,"@JuJulikesnfts @NFTethics coming from a woman in the space, ur weird as hell for doing that. you liked the benefits you received catfishing as a pretty girl &amp; you didn’t want to give it up. &amp; the nanopass team should also be ashamed of themselves for going along with your weird ass “plan.” https://t.co/OQK7HiD0qd"
1,8,coming,"1. Last week as I started getting the word out there about my upcoming #NFT project, I discussed the architecture of the project with some people who’s professional opinion I trust and value."
2,8,coming,The transparency of the @Boneworld_SOL team &amp; how they are delivering I think it’s unique in the #nft space. I bet you couldn’t feel this comfortable in a lot of@pregects. #Solana #solnft #nftcollectors #boneworld #boneisland #Airdrops can’t wait for the partnerships coming #sol https://t.co/c7O3AoLvqT
