Topic,Word,Tweets
11,mint,"1/ Another day, another rug pull. This time Lazy Lion Ape Club - 626 were minted for 0.08 ETH each yesterday, so that is 50 ETH profit. Website &amp; Twitter deleted, so that the large Twitter accounts that were involved in this scam don't have the evidence anymore on their timeline. https://t.co/WBNN9G8Zr8"
11,dev,"Join our Telegram channel for AMA
Trust works X Overdose_gem.
We will be answering your questions and giving great insight on the development of Trust works.
Date: June, Tuesday 8th
Time: 15:30 UTC / 4:30pm GMT. https://t.co/eMZbfaqynL"
11,dev,"@flynnkristina @Science_stanley @rollnwthehomies @some_place @LanaHopkins3 @jdisimone_ Considering accessibilty needs whatever we're developing in the space. It's really important to normalise disability inclusion &amp; talking about it in the context of equity &amp; diversity. We're talking 1.2B ppl. I often face the problem of ""charitable"" as soon as I mention disability"
11,dev,"Join our Telegram channel for AMA
Trust works X Overdose_gem.
We will be answering your questions and giving great insight on the development of Trust works.
Date: June, Tuesday 8th
Time: 15:30 UTC / 4:30pm GMT. https://t.co/eMZbfaqynL"
11,dev,Just heard about the @Blockverse_NFT rug. The project sold out yesterday in less than 8 minutes (500 ETH) and had 792 ETH in secondary sales. Discord &amp; website closed and the anon devs are gone. Do we need a federated entity that approves all NFT projects and its doxxed founders?
11,dev,"@diverse @023 We have asked some legitimate questions and leave it up to others to judge whether they find your answers satisfactory. We have more info about the other founder (who also lost his IG verification) and his GF, and about your dev Praj that was associated with the banned @NFT IG. https://t.co/flasygWtMY"
11,active,"3/ We have not been active in BapesClan Discord, but listened to limited parts of a couple of Twitter Spaces and did some online research as well. The high mint price is always by definition a red flag, especially for a project that claims to do everything for their community."
11,active,"3/ The Discord automatically censors anyone that mentions your real name and you also proactively ban people with critical questions. Both censoring and blocking people is not part of the true spirit of Web3, so why are you trying to become active in this space? https://t.co/fsTPtee47H"
11,active,"@artskooltourist @Friendswithyou The tweet served the purpose to show that they were ""reasonably early"" active in the NFT space and connected with many currently quite prominent NFT ""influencers""."
11,active,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
11,active,"Many people active in NFTs have backgrounds in high-risk/reward activities (traders, gamblers, entrepreneurs, criminals, etc) with a short-term ""investment"" horizon, which makes them intrinsically not suitable to build projects which require a long-term vision to generate value."
11,trust,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
11,trust,"Btw, I'd strongly recommend learning to use @flipsfinance. We're gonna put out some tutorials on it soon but I would really really recommend getting proficient at it; trust me you'll want to!"
11,trust,"TRUSTVIBES MARKETPLACE 
Mint #NFTs, List your collection and manage your shops. 🎉
""Join our Partner Program to maximize your presence…""
Learn more at https://t.co/Os35emjGBv
#trustvibes #NFTMarketplace $TRUST #BinanceSmartChain https://t.co/Qm0AqfB68f"
11,trust,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
11,trust,6/ Let’s start with the blockchain. Recent advances in AI have made it possible to create algorithms that can identify how “trustworthy” each wallet address has behaved over the past months/years and assign a TRUSTH score to each wallet based on that.
11,project,"16/ Many OG holders asking critical questions about the project were banned from the Discord. And when Beanie was asked whether he knew RGT, he denied ever having heard of it (see screenshots). But, in actual fact, it turns out he is the owner of RGT. https://t.co/rjhvuK8fyC"
11,project,"Glad to see increasingly more research being done into new and suspiciously looking projects such as @koonimalsnft. The web of social media influencers responsible for (promoting) many of these projects will gradually be unraveled.

Credit to @fauxcondor.

https://t.co/bIYBUozINM"
11,project,"Last but not least - we have indications that ""scam projects"" are not only generating lots of money via mints, but also via fake collections using Discord messages and even moderators asking for your seed phrase. Do read this thread to protect yourself: https://t.co/KkYNV5saFU"
11,project,"Quite a few people have messaged us about our opinion of @fRiENDSiES_Ai and their Dutch Auction later today that could bring in over $100 million USD. They are afraid to speak out because this project is ""shilled"" by many big influencers. We will do a thread on this later today. https://t.co/goxQ1vnpsV"
11,project,There’s a community within the larger NFT community of project founders giving each other moral support and guidance behind the scenes and I honestly don’t know how I would do this without those people. 💖
11,transparent,"10/ As an important player in the crypto/NFT space, do you think that MoonPay should (continue to) provide a service that actually makes transactions less transparent? It is now for example not possible for us to see if/how much Gwyneth Paltrow paid for her Bored Ape."
11,transparent,"❓❓❓ What problems does TrustVibes solve? 

✔ Creators do not receive fair rewards for work. 
✔ Distribution of rewards for authors is not transparent. 
✔ NFT is a great opportunity, thanks to transparency of blockchain, to record your work in blockchain and get income. https://t.co/9W1GwBla9X"
11,transparent,Good take as usual. The wash trading still rubs me the wrong way but everything was transparent and if this is news to you you didn't DYOR.
11,transparent,"60/ He proclaims to like transparency but tries to remain as non-transparent as possible by using large numbers of different aliases, Twitter accounts, (anonymous) wallets, offshore proxies and front men to hide behind and manipulate people."
11,transparent,"@DegenNFTs @aatwts @haustwts As already explained before - Web3 is about transparency, so asking this question is legitimate in our view. We communicate publicly, as transparent as the blockchain."
11,community,2/ We actually provided a respectable member of the NFT community earlier today with our wallet address(es) to verify our claims that we never took any money and have never abused our account for any personal gain. We are convinced they will come to the same conclusions.
11,community,"We could tell you about our #NFTProject &amp; Mentorship Program… but we’ll let our community of Changemakers do the talking❤️ 

@vanshikaNFT #queerNFT #LGBTQNFT #BlackNFT #diversity https://t.co/pcBK00I7og"
11,community,"I think the entry of @NFTethics will make it difficult for people to be serial scammers. Suspicions will get reported by the community and @NFTethics will publicise findings.

It's really nice to see a lot of people get called and found out finally."
11,community,"28/ Even though Beanie always mentions “community first”, none of the 7.5% OS royalties on Monkey Bet, Baboon Bet or Pit Boss went to the DAO members or was invested in any way in the project at all."
11,community,"70/ If there is one community able to come up with a way to defy the traditional economic system and its laws, and find a solution for the natural tendency of resources to behave according to the Pareto principle, it is the NFT community."
11,nft,"What time is it? It’s ALWAYS PixelSaurus time!! Go snag yourself your very own PixelSaur from our two #NFT collections!

Over 500+ diverse and inclusive designs available on our verified #openseanft store! #NFTs

🦖 Rex: https://t.co/hJuV9uxwXc
🦕 Bronto: https://t.co/jk61Izkks4 https://t.co/UkaOhlGzYW"
11,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/0UIMUYMJ2c"
11,nft,"GM Friends #TheGuardianMuses
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/h98kbk4nqE"
11,nft,"⚠️👅👽 DIVERSE METAVERSE NFT DROP !!! 👽👅⚠️
 
Trippy twinz in space 1/1 piece listed on @opensea

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/MPqWbe1KzV
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/VzJ37bXnrF"
11,nft,"1/ We received quite a lot of requests to look at @metamansionsnft, which is minting later this week. The mint price alone (0.88 ETH) is already a red flag, but there are many more. They are doing a “giveaway” of 888 ETH (10% of the mint profit) but only when it sells out AND…"
11,team,"15/ Another Yuga Labs investor is Diplo (DJ Thomas Wesley Pentz), who recently teamed up with Royal, a venture by Justin Blau (also an investor in Yuga Labs), which recently raised $55 million by a16z. https://t.co/lgq4doqoLb"
11,team,"17/ The so called “big lie” is a tactic that Beanie frequently uses: ""a lie so colossal that no one would believe that someone could have the impudence to distort the truth so infamously"". Anyone who doubted his words, was actively banned by him and his team. https://t.co/54BPxX9EB6"
11,team,4/4 An example is a team member of a project minting tomorrow using a Twitter account from an attorney (who confirmed he was locked out of his account). 99.99% of the 6400 tweets have no relationship with NFTs. Another example is of an actress whose account now has been restored. https://t.co/f4vpRnYEVZ
11,team,"We checked the SuperFatApes (you just can't make it up) and we can confirm that we found the 4 team members on LinkedIn using their exact names: Tony Narcoleptic, Jack Unhealthy, Ewann Fearful &amp; Willy Clumsy. Sometimes projects positively surprise us. In an ironic way of course. https://t.co/IWQpeq5JQi"
11,team,"Just a quick retweet from the same group that created the Squiggles document. They also claim that @YogiesNFT that is minting in a couple of hours is a project/rug by the Squiggles team and have compiled a 171 document with proof/evidence.

https://t.co/oxPgixQoCQ"
12,love,"Marc Andreessen (a16z) talks a lot about how much he loves ""free speech"" on Twitter, but when the Saudi government ordered Khashoggi's assassination for exercising his free speech, Marc remained on the advisory board of NEOM, a project worth $500 billion and declined any comment. https://t.co/YIcn47IjHF"
12,love,"1/ Sometimes a picture says more than a thousand words: @pmarca and his VC friends all around Mohammed bin Salman in 2016. We love to see these hypocrites talk about “free speech”, but they are happy to take tens of billions of dollars from Saudi Arabia. https://t.co/s3usZZtGUx https://t.co/tlIETgVdmI"
